Timestamp,Symbol,Open Price,Close Price,High Price,Low Price,Volume,Number of Trades,Quote Asset Volume
2025-01-23 10:36:59.999,ETHUSDT,3201.83,3202.94,3203.47,3201.58,161.8871,1247.0,518383.158299
2025-01-23 10:36:59.999,BNBUSDT,684.24,684.68,684.7,684.24,88.849,379.0,60809.86921
2025-01-23 10:36:59.999,BNBUSDT,684.24,684.68,684.7,684.24,88.849,379.0,60809.86921
2025-01-23 10:36:59.999,BTCUSDT,101860.0,101855.83,101867.05,101846.6,6.93993,1775.0,706899.6454887
2025-01-23 10:36:59.999,BTCUSDT,101860.0,101855.83,101867.05,101846.6,6.93993,1775.0,706899.6454887
2025-01-23 10:36:59.999,ETHUSDT,3201.83,3202.94,3203.47,3201.58,161.9626,1249.0,518624.980893
2025-01-23 10:36:59.999,BNBUSDT,684.24,684.69,684.7,684.24,90.246,384.0,61766.37152
2025-01-23 10:36:59.999,ETHUSDT,3201.83,3202.94,3203.47,3201.58,161.9626,1249.0,518624.980893
2025-01-23 10:36:59.999,BNBUSDT,684.24,684.69,684.7,684.24,90.246,384.0,61766.37152
2025-01-23 10:36:59.999,BNBUSDT,684.24,684.82,684.85,684.24,125.805,460.0,86114.38182
2025-01-23 10:36:59.999,BTCUSDT,101860.0,101855.83,101867.05,101846.6,6.95868,1783.0,708809.4424268
2025-01-23 10:37:59.999,BTCUSDT,101855.83,101855.83,101855.83,101855.83,0.0,0.0,0.0
2025-01-23 10:36:59.999,ETHUSDT,3201.83,3203.75,3203.76,3201.58,174.7226,1438.0,559496.08544
2025-01-23 10:37:59.999,ETHUSDT,3203.75,3203.75,3203.75,3203.75,0.0,0.0,0.0
2025-01-23 10:37:59.999,BNBUSDT,684.82,684.82,684.82,684.82,0.0,0.0,0.0
2025-01-23 10:36:59.999,BNBUSDT,684.24,684.82,684.85,684.24,125.805,460.0,86114.38182
2025-01-23 10:36:59.999,BTCUSDT,101860.0,101855.83,101867.05,101846.6,6.95868,1783.0,708809.4424268
2025-01-23 10:37:59.999,BTCUSDT,101855.83,101855.83,101855.83,101855.83,0.0,0.0,0.0
2025-01-23 10:36:59.999,ETHUSDT,3201.83,3203.75,3203.76,3201.58,174.7226,1438.0,559496.08544
2025-01-23 10:37:59.999,ETHUSDT,3203.75,3203.75,3203.75,3203.75,0.0,0.0,0.0
2025-01-23 10:37:59.999,BNBUSDT,684.82,684.82,684.82,684.82,0.0,0.0,0.0
2025-01-23 10:37:59.999,BTCUSDT,101855.83,101855.84,101855.84,101855.83,0.1028,10.0,10470.7793604
2025-01-23 10:37:59.999,BTCUSDT,101855.83,101855.84,101855.84,101855.83,0.1028,10.0,10470.7793604
2025-01-23 10:37:59.999,ETHUSDT,3203.75,3203.53,3203.75,3203.52,0.5635,20.0,1805.261917
2025-01-23 10:37:59.999,ETHUSDT,3203.75,3203.53,3203.75,3203.52,0.5635,20.0,1805.261917
2025-01-23 10:37:59.999,BNBUSDT,684.83,684.83,684.83,684.83,2.317,6.0,1586.75111
2025-01-23 10:37:59.999,BNBUSDT,684.83,684.83,684.83,684.83,2.317,6.0,1586.75111
2025-01-23 10:37:59.999,BTCUSDT,101855.83,101855.83,101855.84,101855.83,0.11652,17.0,11868.2414354
2025-01-23 10:37:59.999,BTCUSDT,101855.83,101855.83,101855.84,101855.83,0.11652,17.0,11868.2414354
2025-01-23 10:37:59.999,ETHUSDT,3203.75,3203.53,3203.75,3203.52,1.1633,25.0,3726.739081
2025-01-23 10:37:59.999,ETHUSDT,3203.75,3203.53,3203.75,3203.52,1.1633,25.0,3726.739081
2025-01-23 10:37:59.999,BNBUSDT,684.83,684.82,684.83,684.82,6.333,13.0,4336.98823
2025-01-23 10:37:59.999,BNBUSDT,684.83,684.82,684.83,684.82,6.333,13.0,4336.98823
2025-01-23 10:37:59.999,BTCUSDT,101855.83,101855.83,101855.84,101855.83,0.15278,25.0,15561.5339842
2025-01-23 10:37:59.999,BTCUSDT,101855.83,101855.83,101855.84,101855.83,0.15278,25.0,15561.5339842
2025-01-23 10:37:59.999,ETHUSDT,3203.75,3203.46,3203.75,3203.46,2.5698,56.0,8232.499037
2025-01-23 10:37:59.999,ETHUSDT,3203.75,3203.46,3203.75,3203.46,2.5698,56.0,8232.499037
2025-01-23 10:37:59.999,BNBUSDT,684.83,684.82,684.83,684.82,8.893,20.0,6090.15156
2025-01-23 10:37:59.999,BNBUSDT,684.83,684.82,684.83,684.82,8.893,20.0,6090.15156
2025-01-23 10:37:59.999,BTCUSDT,101855.83,101851.16,101855.84,101851.16,0.45002,150.0,45837.0311397
2025-01-23 10:37:59.999,BTCUSDT,101855.83,101851.16,101855.84,101851.16,0.45002,150.0,45837.0311397
2025-01-23 10:37:59.999,ETHUSDT,3203.75,3203.44,3203.75,3203.43,2.9063,62.0,9310.456457
2025-01-23 10:37:59.999,ETHUSDT,3203.75,3203.44,3203.75,3203.43,2.9063,62.0,9310.456457
2025-01-23 10:37:59.999,BNBUSDT,684.83,684.83,684.83,684.82,8.9,21.0,6094.94537
2025-01-23 10:37:59.999,BNBUSDT,684.83,684.83,684.83,684.82,8.9,21.0,6094.94537
2025-01-23 10:37:59.999,BTCUSDT,101855.83,101851.17,101855.84,101851.16,0.46381,165.0,47241.5586461
2025-01-23 10:37:59.999,BTCUSDT,101855.83,101851.17,101855.84,101851.16,0.46381,165.0,47241.5586461
2025-01-23 10:37:59.999,ETHUSDT,3203.75,3203.44,3203.75,3203.43,3.6628,64.0,11733.858636
2025-01-23 10:37:59.999,ETHUSDT,3203.75,3203.44,3203.75,3203.43,3.6628,64.0,11733.858636
